NAME,GP,ROLE,COUNTRY,FIBA_CLASS,FIBA_YEAR,POSS,PTS,PPP,AST,TO,FG%,3FG_ATT,3FG%,EFG%,TOT_REB,FT_ATT,FT%,STL_BLK,AST_TO,PTS/G_career,AST_career,TRB_career,STL_BLK_career,G_career,PER_career,best_season,bestteam,bestconf,PTS/G_best,AST_best,TRB_best,STL_BLK_best,PER_best,made_d1,bestteam_rank,team_mult,conf_mult,league_adj_best
Wai Clarken,6,Secondary ball handler,New Zealand,U16,2022,4.5,2.8,0.63,0.7,1.3,44.4%,0.5,0.0%,44.4%,0.8,0.3,50.0%,1.2,0.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Amy-Lee Pateman,5,Playmaking wing,New Zealand,U16,2022,6.4,2.4,0.375,1.4,3.2,46.2%,1.0,0.0%,46.2%,1.8,1.4,0.0%,1.0,0.44,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Carly Ohia,5,,New Zealand,U16,2022,3.4,1.8,0.529,0.4,0.2,21.4%,1.2,16.7%,25.0%,2.6,0.8,50.0%,0.4,2.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Ivy Brown,6,Playmaking wing,New Zealand,U16,2023,6.5,6.3,0.974,2.3,2.2,65.0%,0.5,66.7%,70.0%,2.5,2.2,76.9%,0.7,1.08,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Karereatua Williams,6,Playmaking wing,New Zealand,U16,2023,9.0,5.3,0.593,3.0,3.2,37.5%,2.0,33.3%,43.8%,3.0,1.2,57.1%,1.2,0.95,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Layla Cameron,6,Playmaking wing,New Zealand,U16,2023,9.3,5.2,0.554,2.7,3.5,30.8%,1.2,14.3%,32.7%,5.3,3.2,73.7%,0.8,0.76,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Cassidy Lacey-Rameka,6,Spot-up shooting wing,New Zealand,U16,2023,8.8,4.7,0.528,0.5,1.5,26.2%,3.5,14.3%,29.8%,2.8,0.8,60.0%,1.3,0.33,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Wai Clarken,6,Secondary ball handler,New Zealand,U16,2023,4.5,2.8,0.63,0.7,1.3,44.4%,0.5,0.0%,44.4%,0.8,0.3,50.0%,1.2,0.50,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Amy-Lee Pateman,5,Playmaking wing,New Zealand,U16,2023,6.4,2.4,0.375,1.4,3.2,46.2%,1.0,0.0%,46.2%,1.8,1.4,0.0%,1.0,0.44,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Carly Ohia,5,,New Zealand,U16,2023,3.4,1.8,0.529,0.4,0.2,21.4%,1.2,16.7%,25.0%,2.6,0.8,50.0%,0.4,2.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Amy Lee Pateman,7,Playmaking wing,New Zealand,U17,2022,6.0,2.4,0.405,0.7,1.7,20.7%,2.0,28.6%,27.6%,2.1,0.3,50.0%,0.1,0.42,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
KerianaMarie Hippolite,7,Playmaking wing,New Zealand,U17,2024,14.7,10.7,0.728,2.4,3.1,34.2%,5.9,34.1%,43.8%,4.6,2.3,68.8%,1.6,0.77,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Rica Enriquez Paea,6,Spot-up shooting wing,New Zealand,U17,2024,7.2,7.0,0.977,1.7,0.2,39.0%,4.8,27.6%,48.8%,1.2,0.3,100.0%,0.5,10.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Pahlyss Hokianga Heather,7,Playmaking ball handler,New Zealand,U17,2024,14.6,6.7,0.461,3.6,4.3,26.9%,3.6,20.0%,30.6%,3.7,1.4,60.0%,1.4,0.83,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Graecyn Parahi,7,Spot-up shooting wing,New Zealand,U17,2024,8.0,6.6,0.821,0.9,2.4,42.4%,3.3,34.8%,54.5%,4.0,1.9,76.9%,0.7,0.35,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Kodee Sefo,7,Stretch big,New Zealand,U17,2024,8.6,6.4,0.75,0.7,3.0,48.5%,1.4,60.0%,57.6%,7.3,2.0,50.0%,1.1,0.24,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Waikimihia Karauna,7,Rim-finishing big,New Zealand,U17,2024,6.7,5.9,0.872,0.6,1.9,53.8%,0.6,50.0%,57.7%,5.6,2.4,64.7%,0.9,0.31,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Olivia Rose Hastings,3,,New Zealand,U17,2024,7.7,5.7,0.739,0.7,1.7,42.9%,0.0,-,42.9%,6.3,2.7,62.5%,0.3,0.40,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Sophia Hickey,6,Spot-up shooting wing,New Zealand,U17,2024,5.3,4.3,0.813,0.2,1.2,45.5%,1.0,50.0%,52.3%,2.5,1.0,50.0%,0.3,0.14,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Taia Mcmechan,6,Scoring ball handler,New Zealand,U17,2024,6.3,2.2,0.342,1.2,1.0,20.7%,0.7,0.0%,20.7%,2.5,1.0,16.7%,0.8,1.17,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Gia Vukona,7,,New Zealand,U17,2024,2.6,1.9,0.722,0.3,0.4,35.7%,1.0,28.6%,42.9%,1.0,0.3,50.0%,0.6,0.67,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Cassidy Thomson,7,,New Zealand,U17,2024,1.9,1.0,0.538,1.1,0.7,42.9%,0.4,0.0%,42.9%,1.4,0.3,50.0%,0.3,1.60,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Charlisse Leger-Walker,5,Secondary ball handler,New Zealand,U18,2018,18.6,13.8,0.742,3.0,2.6,34.7%,6.4,28.1%,41.0%,9.4,3.4,58.8%,3.2,1.15,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Charlotten Whittaker,5,Rim-finishing big,New Zealand,U18,2018,13.2,13.8,1.045,1.6,3.0,63.8%,0.2,100.0%,64.9%,5.0,1.8,88.9%,0.8,0.53,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Koha Lewis,5,Playmaking wing,New Zealand,U18,2018,7.4,6.0,0.811,2.8,2.0,48.0%,1.6,25.0%,52.0%,4.2,1.0,80.0%,1.2,1.40,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Ella Bradley,5,Slashing wing,New Zealand,U18,2018,8.4,5.6,0.667,2.2,1.6,37.5%,0.8,0.0%,37.5%,7.6,1.2,66.7%,1.0,1.38,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Rochelle Fourie,5,Post-up big,New Zealand,U18,2018,5.4,5.0,0.926,0.0,1.4,62.5%,0.0,-,62.5%,3.6,1.8,55.6%,0.2,0.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Grace Hunter,5,Playmaking wing,New Zealand,U18,2018,8.4,4.2,0.5,2.0,3.2,30.8%,3.6,27.8%,40.4%,1.4,0.0,-,0.8,0.63,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Tessa Talo,3,,New Zealand,U18,2018,4.7,2.7,0.571,1.3,0.7,25.0%,2.3,28.6%,33.3%,3.3,0.0,-,1.0,2.00,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Sofia Kennedy,3,,New Zealand,U18,2018,1.7,0.7,0.4,0.7,0.0,20.0%,0.7,0.0%,20.0%,0.0,0.0,-,0.0,-,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Olivia O'Neill,3,,New Zealand,U18,2018,5.0,0.7,0.133,1.3,2.0,0.0%,1.0,0.0%,0.0%,2.7,1.3,50.0%,1.0,0.67,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Aria Cowley,5,Dynamic shooting wing,New Zealand,U18,2022,12.8,8.2,0.641,1.4,3.0,31.3%,7.2,27.8%,41.7%,3.8,0.4,50.0%,2.4,0.47,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
Allyah Leusogi-Ape,5,Playmaking wing,New Zealand,U18,2022,8.6,8.0,0.93,1.0,2.8,58.3%,1.0,20.0%,60.4%,4.0,2.6,84.6%,1.0,0.36,,,,,,,,,,,,,,,0.0,180.0,1.015,1.0,
